,fecha,fix,inpc,tasa_obj
2556,2024-12-31,20.7862,8.340909,10.0
2557,2025-01-01,,8.343113,10.0
2558,2025-01-02,20.6917,8.345319,10.0
2559,2025-01-03,20.6708,8.347525,10.0
2560,2025-01-04,,8.349731,10.0
2561,2025-01-05,,8.351938,10.0
2562,2025-01-06,20.3195,8.354146,10.0
2563,2025-01-07,20.344,8.356354,10.0
2564,2025-01-08,20.3823,8.358563,10.0
2565,2025-01-09,20.4742,8.360772,10.0
2566,2025-01-10,20.7045,8.362982,10.0
2567,2025-01-11,,8.363209,10.0
2568,2025-01-12,,8.363435,10.0
2569,2025-01-13,20.8012,8.363661,10.0
2570,2025-01-14,20.482,8.363888,10.0
2571,2025-01-15,20.4875,8.364114,10.0
2572,2025-01-16,20.7732,8.36434,10.0
2573,2025-01-17,20.718,8.364567,10.0
2574,2025-01-18,,8.364793,10.0
2575,2025-01-19,,8.36502,10.0
2576,2025-01-20,20.543,8.365246,10.0
2577,2025-01-21,20.6358,8.365472,10.0
2578,2025-01-22,20.5397,8.365699,10.0
2579,2025-01-23,20.3943,8.365925,10.0
2580,2025-01-24,20.2255,8.366152,10.0
2581,2025-01-25,,8.366378,10.0
2582,2025-01-26,,8.367438,10.0
2583,2025-01-27,20.7002,8.368498,10.0
2584,2025-01-28,20.5668,8.369559,10.0
2585,2025-01-29,20.5677,8.370619,10.0
2586,2025-01-30,20.4497,8.37168,10.0
2587,2025-01-31,20.6068,8.372741,10.0
2588,2025-02-01,,8.373802,10.0
2589,2025-02-02,,8.374863,10.0
2590,2025-02-03,,8.375924,10.0
2591,2025-02-04,20.4268,8.376985,10.0
2592,2025-02-05,20.6363,8.378047,10.0
2593,2025-02-06,20.5125,8.379108,10.0
2594,2025-02-07,20.5512,8.38017,9.5
2595,2025-02-08,,8.381232,9.5
2596,2025-02-09,,8.382294,9.5
2597,2025-02-10,20.6693,8.383356,9.5
2598,2025-02-11,20.568,8.384051,9.5
2599,2025-02-12,20.4917,8.384746,9.5
2600,2025-02-13,20.4978,8.385441,9.5
2601,2025-02-14,20.3082,8.386136,9.5
2602,2025-02-15,,8.386831,9.5
2603,2025-02-16,,8.387526,9.5
2604,2025-02-17,20.283,8.388222,9.5
2605,2025-02-18,20.2617,8.388917,9.5
2606,2025-02-19,20.4208,8.389612,9.5
2607,2025-02-20,20.3733,8.390308,9.5
2608,2025-02-21,20.3448,8.391003,9.5
2609,2025-02-22,,8.391699,9.5
2610,2025-02-23,,8.392394,9.5
2611,2025-02-24,20.464,8.39309,9.5
2612,2025-02-25,20.4683,8.393785,9.5
2613,2025-02-26,20.4277,8.394727,9.5
2614,2025-02-27,20.4722,8.395669,9.5
2615,2025-02-28,20.508,8.39661,9.5
2616,2025-03-01,,8.397552,9.5
2617,2025-03-02,,8.398494,9.5
2618,2025-03-03,20.4333,8.399436,9.5
2619,2025-03-04,20.8518,8.400379,9.5
2620,2025-03-05,20.3893,8.401321,9.5
2621,2025-03-06,20.2777,8.402263,9.5
2622,2025-03-07,20.283,8.403206,9.5
2623,2025-03-08,,8.404148,9.5
2624,2025-03-09,,8.405091,9.5
2625,2025-03-10,20.2922,8.406034,9.5
2626,2025-03-11,20.3388,8.406806,9.5
2627,2025-03-12,20.1828,8.407577,9.5
2628,2025-03-13,20.0848,8.408349,9.5
2629,2025-03-14,19.8693,8.409121,9.5
2630,2025-03-15,,8.409893,9.5
2631,2025-03-16,,8.410665,9.5
2632,2025-03-17,,8.411437,9.5
2633,2025-03-18,19.9845,8.412209,9.5
2634,2025-03-19,20.0553,8.412981,9.5
2635,2025-03-20,20.1345,8.413753,9.5
2636,2025-03-21,20.2163,8.414525,9.5
2637,2025-03-22,,8.415298,9.5
2638,2025-03-23,,8.41607,9.5
2639,2025-03-24,20.1123,8.416843,9.5
2640,2025-03-25,20.0762,8.417615,9.5
2641,2025-03-26,20.0963,8.418335,9.5
2642,2025-03-27,20.3182,8.419055,9.5
2643,2025-03-28,20.4003,8.419774,9.0
2644,2025-03-29,,8.420494,9.0
2645,2025-03-30,,8.421214,9.0
2646,2025-03-31,20.438,8.421934,9.0
2647,2025-04-01,20.3587,8.422654,9.0
2648,2025-04-02,20.4568,8.423374,9.0
2649,2025-04-03,19.9708,8.424094,9.0
2650,2025-04-04,20.501,8.424814,9.0
2651,2025-04-05,,8.425534,9.0
2652,2025-04-06,,8.426255,9.0
2653,2025-04-07,20.6947,8.426975,9.0
2654,2025-04-08,20.6867,8.427695,9.0
2655,2025-04-09,20.7653,8.428416,9.0
2656,2025-04-10,20.492,8.429136,9.0
2657,2025-04-11,20.3363,8.43034,9.0
2658,2025-04-12,,8.431543,9.0
2659,2025-04-13,,8.432747,9.0
2660,2025-04-14,20.1025,8.433951,9.0
2661,2025-04-15,20.0213,8.435155,9.0
2662,2025-04-16,19.9737,8.436359,9.0
2663,2025-04-17,,8.437564,9.0
2664,2025-04-18,,8.438769,9.0
2665,2025-04-19,,8.439973,9.0
2666,2025-04-20,,8.441178,9.0
2667,2025-04-21,19.6718,8.442383,9.0
2668,2025-04-22,19.5688,8.443589,9.0
2669,2025-04-23,19.6278,8.444794,9.0
2670,2025-04-24,19.5825,8.446,9.0
2671,2025-04-25,19.5478,8.447206,9.0
2672,2025-04-26,,8.447909,9.0
2673,2025-04-27,,8.448612,9.0
2674,2025-04-28,19.5723,8.449315,9.0
2675,2025-04-29,19.5868,8.450018,9.0
2676,2025-04-30,19.6095,8.450721,9.0
2677,2025-05-01,,8.451424,9.0
2678,2025-05-02,19.657,8.452128,9.0
2679,2025-05-03,,8.452831,9.0
2680,2025-05-04,,8.453535,9.0
2681,2025-05-05,19.6365,8.454238,9.0
2682,2025-05-06,19.6785,8.454942,9.0
2683,2025-05-07,19.588,8.455645,9.0
2684,2025-05-08,19.5642,8.456349,9.0
2685,2025-05-09,19.4912,8.457053,9.0
2686,2025-05-10,,8.457756,9.0
2687,2025-05-11,,8.458855,9.0
2688,2025-05-12,19.6162,8.459954,9.0
2689,2025-05-13,19.4373,8.461053,9.0
2690,2025-05-14,19.363,8.462151,9.0
2691,2025-05-15,19.478,8.463251,9.0
2692,2025-05-16,19.5147,8.46435,8.5
2693,2025-05-17,,8.465449,8.5
2694,2025-05-18,,8.466549,8.5
2695,2025-05-19,19.3723,8.467648,8.5
2696,2025-05-20,19.2648,8.468748,8.5
2697,2025-05-21,19.3198,8.469848,8.5
2698,2025-05-22,19.3227,8.470948,8.5
2699,2025-05-23,19.2748,8.472049,8.5
2700,2025-05-24,,8.473149,8.5
2701,2025-05-25,,8.474249,8.5
2702,2025-05-26,19.2188,8.474712,8.5
2703,2025-05-27,19.2338,8.475174,8.5
2704,2025-05-28,19.4,8.475636,8.5
2705,2025-05-29,19.328,8.476098,8.5
2706,2025-05-30,19.3858,8.476561,8.5
2707,2025-05-31,,8.477023,8.5
2708,2025-06-01,,8.477485,8.5
2709,2025-06-02,19.2338,8.477947,8.5
2710,2025-06-03,19.2638,8.47841,8.5
2711,2025-06-04,19.1932,8.478872,8.5
2712,2025-06-05,19.17,8.479335,8.5
2713,2025-06-06,19.1317,8.479797,8.5
2714,2025-06-07,,8.48026,8.5
2715,2025-06-08,,8.480722,8.5
2716,2025-06-09,19.0595,8.481185,8.5
2717,2025-06-10,19.0518,8.481647,8.5
2718,2025-06-11,18.879,8.482729,8.5
2719,2025-06-12,18.9068,8.483812,8.5
2720,2025-06-13,18.9302,8.484895,8.5
2721,2025-06-14,,8.485977,8.5
2722,2025-06-15,,8.48706,8.5
2723,2025-06-16,18.9083,8.488144,8.5
2724,2025-06-17,18.9872,8.489227,8.5
2725,2025-06-18,19.0047,8.49031,8.5
2726,2025-06-19,19.0898,8.491394,8.5
2727,2025-06-20,19.1458,8.492477,8.5
2728,2025-06-21,,8.493561,8.5
2729,2025-06-22,,8.494645,8.5
2730,2025-06-23,19.1527,8.495729,8.5
2731,2025-06-24,19.0267,8.496813,8.5
2732,2025-06-25,18.9203,8.497898,8.5
2733,2025-06-26,18.8928,8.498487,8.5
2734,2025-06-27,18.8483,8.499077,8.0
2735,2025-06-28,,8.499667,8.0
2736,2025-06-29,,8.500257,8.0
2737,2025-06-30,18.8332,8.500847,8.0
2738,2025-07-01,18.765,8.501438,8.0
2739,2025-07-02,18.754,8.502028,8.0
2740,2025-07-03,18.6652,8.502618,8.0
2741,2025-07-04,18.6327,8.503208,8.0
2742,2025-07-05,,8.503798,8.0
2743,2025-07-06,,8.504389,8.0
2744,2025-07-07,18.6698,8.504979,8.0
2745,2025-07-08,18.714,8.505569,8.0
2746,2025-07-09,18.5733,8.50616,8.0
2747,2025-07-10,18.6267,8.50675,8.0
2748,2025-07-11,18.6595,8.507667,8.0
2749,2025-07-12,,8.508584,8.0
2750,2025-07-13,,8.509501,8.0
2751,2025-07-14,18.751,8.510419,8.0
2752,2025-07-15,18.8397,8.511336,8.0
2753,2025-07-16,18.7178,8.512253,8.0
2754,2025-07-17,18.7685,8.513171,8.0
2755,2025-07-18,18.72,8.514089,8.0
2756,2025-07-19,,8.515006,8.0
2757,2025-07-20,,8.515924,8.0
2758,2025-07-21,18.6455,8.516842,8.0
2759,2025-07-22,18.6212,8.51776,8.0
2760,2025-07-23,18.5735,8.518678,8.0
2761,2025-07-24,18.5538,8.519596,8.0
2762,2025-07-25,18.557,8.520515,8.0
2763,2025-07-26,,8.521318,8.0
2764,2025-07-27,,8.522121,8.0
2765,2025-07-28,18.7267,8.522924,8.0
2766,2025-07-29,18.7642,8.523727,8.0
2767,2025-07-30,18.796,8.52453,8.0
2768,2025-07-31,18.7963,8.525333,8.0
2769,2025-08-01,18.916,8.526136,8.0
